site,text,label,score
twitter,i took a bag of clothes to donate yesterday to the lakeside branch and a worker there told me it needed to be bigger! i was taken aback and am disappointed to be told my donation is not good enough,LABEL_0,0.9782577157020569
twitter,thanks very much!,LABEL_1,0.935657799243927
twitter,shared. worst customer support lack of knowledge   name - lawrence milka anthony email - cmilkyas10,LABEL_0,0.9811104536056519
twitter,"It's true, it happened to me with a t-shirt too.",LABEL_0,0.9563446640968323
twitter,sorry hm i didn't mean to tag you this is just fir klan. but look at the difference in customer care been klan needs to be shut down.,LABEL_0,0.9759418964385986
twitter,i've been trying your chat but your not always exist saying some issue occurred. your charcot sucks.,LABEL_0,0.9819360375404358
twitter,"placed order on with feb, delivered to local shop for click and collect on word feb but still haven't received my pin to collect it. sent do on with feb and no reply. won't be returning as a customer in the future. shocking service in this day and age.",LABEL_0,0.9814079403877258
twitter,"apparently not, if it sold well it would. it's a bit difficult and I understand you well, but yes, I would also fill my store with stuff that I sell.",LABEL_0,0.9556031227111816
twitter,it will sell less well. if it cells well it will stay. unfortunately those who like to buy it in the store.,LABEL_0,0.9744049310684204
twitter,"hi there, i've sent you a do, are you able to look into this please? thank you",LABEL_1,0.8529798984527588
twitter,followed washing/dwyer instructions and the jacket shrunk. not impressed,LABEL_0,0.9796313643455505
twitter,"hi, are you able to confirm if you've received my return please? cracking details say it's arrived with you but i haven't heard anything since. thanks in advance",LABEL_0,0.6288338303565979
twitter,just curious to when the bugler cold is donna drop?,LABEL_0,0.9615177512168884
twitter,perfect thank you!,LABEL_1,0.9548969268798828
twitter,"the member says discount, can this be used more than once during the 4 days? for example if i place an order but then come restore tomorrow can i get 15% off again or not? x",LABEL_0,0.9451351761817932
twitter,"perfect, thank you very much",LABEL_1,0.9595068693161011
twitter,"hi diana, thank you for reaching out. the way our refund system works is the merchant first updated the voice on their end, which then automatically updated on our side of things so in this case we kindly advise reaching out to h&m again so they can action this correctly (1/2)",LABEL_1,0.9103164672851562
twitter,"good morning, could someone get back to me regards the plus member discount for over 40, mine will not apply. thank you",LABEL_1,0.7375041246414185
twitter,"excellent, thank you for the quick response",LABEL_1,0.9632678031921387
twitter,Happily there are camera and so you can get to the bottom of all that.,LABEL_1,0.9641916155815125
twitter,Right now a truck arrives with dollars. On't worry.,LABEL_0,0.9719378352165222
twitter,now you actually answered! i will do as you requested. have a great day!,LABEL_1,0.9650206565856934
twitter,now they have poor service,LABEL_0,0.9775128960609436
twitter,cheers! thank you for the follow up and helping keep unable textiles out of the handbills.,LABEL_1,0.940959095954895
twitter,great! sent that into your way. :),LABEL_1,0.8421911001205444
twitter,complaint by indecopi have procedures for it.,LABEL_0,0.9739171862602234
twitter,"is this all they have to say? receive a complaint for harassment and respond by thanking you for the ""feedback""? this is meaning.",LABEL_0,0.9728249311447144
twitter,always fit first,LABEL_1,0.5983076095581055
twitter,"thank you, a lovely day as well!",LABEL_1,0.9609941244125366
google_news,Five-star bathrooms with these H&M Home accessories,LABEL_1,0.9158625602722168
google_news,The H&M midi skirt that influencers over 50 wear with Adidas: satin and elegant XL print,LABEL_1,0.900273859500885
google_news,"The H&M padded jacket that is a hit among influencers over 50: loose, pink and perfect for between-seasons",LABEL_1,0.9469160437583923
google_news,H&M has the accessory that turns any look into a trend for less than 10 euros,LABEL_1,0.5398362278938293
google_news,Irina Shayk has the most worn jacket in 2023,LABEL_0,0.6419331431388855
google_news,The dress with the definitive guy effect is this one from H&M that Anna Padilla has made us want,LABEL_1,0.6802166104316711
google_news,Smile from ear to ear when finding the H&M shoes worn by the most elegant women,LABEL_1,0.8122972846031189
google_news,"It looks like Chanel, it is H&M: the quilted bag to give a touch of luxury to your look for less than 20 euros",LABEL_1,0.9299378991127014
google_news,"H&M will lay off 1,500 workers",LABEL_0,0.9538688659667969
google_news,H&M has the ideal complement to order the bathroom without taking up space (and it costs less than 10 euros),LABEL_1,0.8318406343460083
google_news,H&M announces expansion plan: it will open almost a dozen new,LABEL_1,0.7820475697517395
google_news,H&M Home has the most elegant sink accessories to elevate the design of the bathroom,LABEL_1,0.9583820700645447
google_news,"In the H&M sales there is the knitted dress for less than 20 euros, perfect for events",LABEL_1,0.9300518035888672
google_news,Mugler stars in H&M's latest fashion collaboration,LABEL_1,0.5451303720474243
google_news,Identity theft and computer sabotage that worries H&M Chile,LABEL_0,0.9704545140266418
google_news,Nuria Ramirez (H&M): We already design to maximize the duration of the garments,LABEL_1,0.5638375878334045
google_news,The 90s are here and H&M has the collection to successfully follow this menswear trend.,LABEL_1,0.9531326293945312
google_news,H&M has the most daring pink sneakers of the last decade for less than 40 euros,LABEL_0,0.7396137714385986
google_news,The H&M bag for less than 13 euros that looks like a luxury one and is about to run out,LABEL_0,0.9458034634590149
google_news,H&M and the moccasin-style espadrilles that we are in love with: they combine perfectly,LABEL_1,0.8986074924468994
google_news,Seven ideal dresses from H&M to go out at a party discounted by more than 70% that you cannot miss in your,LABEL_0,0.8545728325843811
google_news,H&M bets everything on red with the most flattering guest dress for our afternoon weddings,LABEL_1,0.8413315415382385
google_news,"The most popular trends this spring, by Lucia Cuesta",LABEL_1,0.7134678959846497
google_news,Ana Milan updates the ballerina-style H&M midi dress ideal for Communion with cowboy boots and blazer,LABEL_1,0.9115427732467651
google_news,Pamplona H&M workers parody Shakira to denounce her conditions: I'll give you my pasta,LABEL_0,0.9587804675102234
google_news,"Trench coats by Massimo Dutti, H&M to make you the most elegant, and they combine IDEAL with Mary Janes!",LABEL_1,0.9413626790046692
google_news,Discover the H&M Home lamp that is causing a sensation in interior decoration,LABEL_0,0.9582366943359375
google_news,H&M launches several garments with this 'print' with which it is sweeping sales,LABEL_1,0.870437741279602
google_news,Your children's favorite rugs from H&M Home,LABEL_1,0.7983394265174866
google_news,The H&M printed satin suit that will be a hit in spring,LABEL_1,0.609630286693573
google_news,H&M's new boucle skirt looks haute couture,LABEL_1,0.740711510181427
google_news,Ana Milan devastates with the H&M dress that has EVERYTHING for her,LABEL_1,0.5685712695121765
google_news,"Maria Pombo, a maternity with a lot of style from H&M",LABEL_1,0.9380143284797668
google_news,The Marant-type dress by H H&M that makes us fall in love,LABEL_0,0.6511011719703674
google_news,Trend alert: the two-thousander mules that we will see everywhere are already at H&M for less than 30 euros,LABEL_0,0.8707331418991089
google_news,H&M Home has the most beautiful and fun lamps for children's bedrooms,LABEL_1,0.9713956117630005
google_news,"Sustainability influencers, against the fast fashion of Zara, Shein",LABEL_0,0.9632518887519836
google_news,The power of color: New collection from H&M Home and Pantone,LABEL_1,0.8652176856994629
google_news,Leyard supplies H&M with one of the most popular indoor Led screens,LABEL_1,0.8307624459266663
google_news,H&M and Remondis create a textile recycling company,LABEL_0,0.766964316368103
google_news,Not only Zara: El Corte Inglés and H&M also charge,LABEL_0,0.8264580368995667
google_news,This is the H&M sailor skirt that all influencers over 50 want,LABEL_0,0.6868965029716492
google_news,Nuria Roca bets on low-cost garments and is a hit: this is how you can create your look thanks to H&M and Mango,LABEL_1,0.9384357929229736
google_news,The decoration element of H&M Home that will make you not lose your keys,LABEL_1,0.7770794630050659
google_news,H&M catches fire in Plazas Las Americas - Quadratin Quintana Roo,LABEL_0,0.956814706325531
google_news,"Shein challenges H&M and Zara: it wants to enter almost 60,000 million in 2025",LABEL_0,0.8784443736076355
google_news,"The 12 best bomber jackets from Zara, H&M and Pull & Bear, the trend of 2023",LABEL_1,0.9474738836288452
google_news,"15 leather garments recently arrived at Zara, Massimo Dutti, Mango and H&M that are trending",LABEL_1,0.8516656756401062
google_news,H&M has the denim skirt that is back in trend and is perfect for halftime,LABEL_1,0.9665274620056152
google_news,Run that flies! The H&M dress that you will wear for a special event at a cheap price,LABEL_0,0.8999660611152649
google_news,The tableware that is driving all H&M Home customers crazy: it is very different,LABEL_0,0.9576427936553955
google_news,Crush with the suits that most rejuvenate from the new H&M collection,LABEL_0,0.974609375
google_news,H&M accuses identity theft and shares measures,LABEL_0,0.9690127968788147
google_news,Paula Echevarria sweeps by combining flared jeans and the most desired elegant H&M jacket of the year,LABEL_1,0.931042492389679
google_news,H&M closes four stores and blames the drop in consumer confidence,LABEL_0,0.9741294980049133
google_news,"Ana, the Spanish bride with a Mango, H&M and Stradivarius look",LABEL_1,0.8115953207015991
google_news,"9 tweed jackets that you will see a lot this spring summer, from Mango, Zara or H&M",LABEL_1,0.9286938309669495
google_news,"The textile association of Inditex, H&M, Mango and Primark joins",LABEL_0,0.6322290897369385
google_news,"The dress that Daniela Darcourt wore is at H&M, but with 70% of discount",LABEL_0,0.8371438980102539
google_news,Home warmth with these H&M Home blankets,LABEL_1,0.6845571398735046
google_news,These 7 jackets and cardigans are perfect for spring and we know how to combine them to succeed,LABEL_1,0.9685084223747253
google_news,"These 15 purchases from Mango, H&M, Zara and Lefties guarantee you a success",LABEL_1,0.9458150863647461
google_news,"New in store at Stradivarius, Massimo Dutti, Zara, Mango and H&M",LABEL_1,0.5463173389434814
google_news,The H&M cardigan is a success,LABEL_1,0.9049782156944275
google_news,"The 45-year-old stylist in cargo pants from Primark, Zara and H&M",LABEL_0,0.9403086304664612
google_news,Where to buy cheap quality wardrobe basics,LABEL_0,0.9404554963111877
google_news,The eight most popular spring jackets in 2023,LABEL_0,0.6982101202011108
google_news,Tamara Falco has the basic that conquers us every spring-summer and that cannot be missing in your closet,LABEL_0,0.7608854174613953
google_news,H&M's profit fell by 67% in 2022 due to the burden of high costs,LABEL_0,0.9479882717132568
google_news,Letizia Ortiz and the (other) pleated skirt that nobody understands,LABEL_0,0.9655872583389282
google_news,"H&M, Q4 2022 results: annual sales grow 12%",LABEL_1,0.6198935508728027
google_news,"Who's who in the textile universe: H&M, the Swedish hand-made giant",LABEL_0,0.9122339487075806
google_news,H&M in the metaverse: haute couture and sustainability – VEIN Magazine,LABEL_0,0.5182918906211853
google_news,The mobilizations of H&M workers in Tenerife could last until January,LABEL_0,0.9365567564964294
google_news,H&M's desperate plan to avoid having to close,LABEL_0,0.9679707884788513
google_news,"H&M, under scrutiny due to doubts about the sustainability of its eco-labeled garments",LABEL_0,0.9744886755943298
google_news,The eight most beautiful H&M garments that are only available online,LABEL_0,0.516356348991394
google_news,H&M jumps into the world of immersive gaming with Roblox,LABEL_0,0.6446532011032104
google_news,Unions and H&M agree on an extra to compensate,LABEL_0,0.8356165885925293
google_news,All the storage accessories that we have found at H&M that will help you tidy up your home,LABEL_1,0.8153516054153442
facebook,great selection and great service,LABEL_1,0.9716039299964905
facebook,"how on earth do you get in touch with an actual store! the ""customer service"" line is far from customer service with an endless loop and voice that almost puts you to sleep with irrelevant information, despite dealing with frustration when you only want to speak with a human.
i can understand why not providing store phone numbers needs to be kept secret. its not as if we can even order online in australia. way to go h&m!",LABEL_0,0.9816672801971436
facebook,"5 hours later and 2 email i still haven progressed. i also rang the 1800 number, pressed 3 to speak to a customer service officer. i was promptly told the number i called was busy and cut off. this is customer service????",LABEL_0,0.9724577069282532
facebook,"the dress i bought shrunk in a very unusual way and i have made 7 phone calls to date. i only getting message, '. . .busy call back later.' or i am just cut off, and the service was closed till 6 january. bad, bad, bad",LABEL_0,0.9829211831092834
facebook,this store is so cool its set out in a great way that you can see everything,LABEL_1,0.967416524887085
facebook,great prices and fun style,LABEL_1,0.973173201084137
facebook,"The clothes are well attended, and a lot of products of very good quality as well as good prices.",LABEL_1,0.9730547666549683
facebook,Terrible service. I'm coming out of a fracture and I can't stand for a long time! The supervisor Alex sent me to form in a great line! what a lack of criteria... great discrimination!,LABEL_0,0.9797905683517456
facebook,"I'm the one who buys shoes today, but you said... they didn't accept my debit card, but they already charged me. and I asked the bank that they said that you did not refund... so I'm still pending until now",LABEL_0,0.98026043176651
facebook,nice selection. great prices. found some good deals.,LABEL_1,0.9758446216583252
facebook,good service clean and tidy,LABEL_1,0.970619261264801
facebook,"all current in fashion, affordable prices, diversity of sizes and above all clothing ordered by size.",LABEL_1,0.9393772482872009
facebook,please be respectful to people. Open at the time their signs say. Not even to leave our money? really? People also have things to do.,LABEL_1,0.5659342408180237
facebook,"horrible experience at somerset mall - and would never go back wanting to exchange for another size received as a gift still had its swing ticket, hanger and price was not removed- just a no policy without the physical till slip - in what world they think they are all other shops assist - woolworths even will assist where the price tag has been removed. than wanted to buy a twin pack where someone stole or remixed a twin pack - to now being a small & extra small- ou no , ... ver mas",LABEL_0,0.9839590191841125
facebook,"i tried to post a review at the karrinyup store but they seem to be blocking reviews. im not surprised given their very poor levels of customer service. at myer and every other big department store you can return an online purchase in-store. not so at h&m, they stare at you and dare to chant the company policy rather than trying to help an elderly person who was returning an item with a fault. they wouldn't even address the question being asked. very poor standards.",LABEL_0,0.9837604761123657
facebook,i stood for than 15 minutes in cashier line today. staff were unapologetic to customers who were waiting. and when i said not even an apology i got no response. disgusting attitude . this was at waterfront today,LABEL_0,0.9811105728149414
facebook,change rooms closed due to covid - but customers must purchase & try on in dirty bathrooms!!!!,LABEL_0,0.9755697250366211
facebook,all fitting rooms are closed so you have to purchase what you want and return the items if not needed. i left and went to woolworths where i can try the clothing on before purchasing.,LABEL_0,0.9793322086334229
facebook,shocking . one person behind the cash desk and a security guard at the door. no other sales assistants . really disappointed. waited 7 minutes still not anyone to help !,LABEL_0,0.9815820455551147
facebook,"h&m = worst customer service i visited h&m v&a waterfront yesterday to exchange an item which was bought as a xmas gift for a teenager. he did not like the color and therefore the exchange, he did not even try it on and unfortunately due to circumstances i was not able to exchange the product sooner. the cashier explained nicely that the exchange date was within a month from purchase, i explained to him and his supervisor that i was not able to. the product had all the tags a... ver mas",LABEL_0,0.9825537800788879
facebook,"horrible experience at somerset mall - and would never go back wanting to exchange for another size received as a gift still had its swing ticket, hanger and price was not removed- just a no policy without the physical till slip - in what world they ... ver mas",LABEL_0,0.984148383140564
facebook,i always enjoy shopping for lose fitting dresses as my birthday coming soon need to spoil myself,LABEL_0,0.5762473344802856
facebook,why would you come on facebook to say this??? i dont get it.,LABEL_0,0.9729651808738708
facebook,get them to answer their phone when you call them.,LABEL_0,0.9470574855804443
quora,"The quality of H&M's clothes is really poor. Some clothes are very thin. After buying them and washing them several times, they not only wrinkled like a rag but also pilled! Upper class design + upper class tailoring, used on fabrics that are not upper class. So, don't expect to wear these clothes for a season, it only takes 15 days from new arrival to delivery, we are not so fast for professional fabrics. Therefore, it takes about 15 days for the brand's utilization rate of a piece of clothing and its time to market. So, if you are looking for value for money, don't choose such a brand. Although the single purchase amount is not high, continuous purchases can drive you crazy.",LABEL_0,0.9798794388771057
quora,"H&M is one of the fast fashion brands, and my friends around me have a bad evaluation of its clothing. Although the price is cheap, the quality of the clothing is greatly reduced. The people who choose to purchase are also price-driven. Therefore, considering the sustainable development of the clothing industry, competitive prices and high-quality product supply are more popular and develop longer. FashionTIY online clothing wholesale platform is also one of the fashion brands. Its differences are: 1.Competitive 70%+ cheap wholesale price 2. Strict quality control and packaging 3.100K+ fashionable clothing styles 4. Up to 30 days of after-sales service The pictures and price display of some clothing (knitted tops and jackets and fashionable bottoms) from this platform, hope to help you!",LABEL_0,0.7076247334480286
quora,"As we all know, H&M is known for making cheap fashion and the quality will not be the best compared to high end brands. But because of its affordable price, the quality of H&M is worth it. If you're after quality apparel at low prices, consider FashionTIY! A staple in the fashion industry, the site offers a huge assortment of clothing and styles for both men and women at prices at least 70% cheaper. Their garments are extremely durable and the fabrics are super comfortable and hold their shape even after multiple washes.",LABEL_1,0.9613500833511353
quora,"I can’t say what would you prefer as good quality but, If you are asking about H&M brand clothes I would suggest that all thing is to depend upon the price of it if you would take a higher price shirt you will get more fabric on it instead if you go through with low price material you will get a low amount of fabric that has used in that clothes. More videos are available on Youtube that helps you how to check the quality of the clothes go through them and check them out. Hope so you would be satisfied with my answer.",LABEL_1,0.8795089721679688
quora,"Once Karl Lagerfeld manifested disgust after having designed a collection for them as the fabrics, the finishings and everything looked horrible. This says a lot about the brand. It means it’s far from being really good. It’s cheap as people who wear it.",LABEL_0,0.9779425263404846
quora,"The production of the garments are outsourced to companies in countries where labor laws aren't strict or well developed. Many employees in those factories are severely underpaid and work in risky conditions, ensuring that the price you pay stays low. H&M made a statement a few years back stating that they will be working on improving employee conditions and wages in those factories but as they don't own the factories, we'll see how that develops. The materials that go into the garments also aren't high quality. Being fast fashion, the garments are made as quick as possible so they can be sold Continue Reading",LABEL_0,0.9698842167854309
quora,"The clothes at H&M are poor quality, have strange prints and images and no standard cuts and styles. Continue Reading",LABEL_0,0.9772922992706299
quora,"There’s good and bad. Fast fashion brands like H&M and Zara allow poorer folk to stay up to date with trends without spending so much money. People like me can’t pick up a new Rick Owens every fashion season. Because they’re not that expensive, you can easily grab a whole new wardrobe every season if you so wanted to. It also means you can use the rest of that dosh for some good statement pieces. There’s plenty of bad, though. The quality from H&M products is awful - they aren’t meant to be worn for more than one season unless they’re basics like shirts. Certain pieces, particularly footwear, f Continue Reading",LABEL_0,0.9358410835266113
quora,"No design is ever original: A designer gets his or her concept or inspiration from another designer, collection, archives on hand, nature or something pulled from memory, but rarely is it pulled out of thin air. Form the couture level of the fashion industry, it trickles down,as best explained my Miranda Richardson (played by Meryl Streep) in The Devil Wears Prada:  Continue Reading",LABEL_0,0.9758515357971191
quora,"Writing anonymously as I work there. One of the key things I’ve been told is to make sure the customer has a good experience at any cost. That means putting them first at all times. We have a sign at work and it says “remember, the customer might not remember what you said, but they’ll remember how you made them feel”. Not to sound pretentious but there is a certain employee standard that M&S has over even the likes of Waitrose. As a shop assistant you need to have a work ethos that says to you ‘set aside everything else on your mind, be it you’ve been having a gloomy day, and focus on making s Continue Reading",LABEL_1,0.5477965474128723
quora,"H&M offers good quality products at a cheaper rate to get engaged with all kind of customers and also google baba says (The H&M brand emphasizes offering their quality products cheaper as a means to keep customers trooping into their shops. They are known to offer huge discounts very often, unlike most of their competitors). I would suggest that you should also try by being a member of H&M and you will get offers pretty often. Offers- https://www2.hm.com/en_in/register",LABEL_1,0.9565389156341553
quora,"As good as mass-produced, €5 dresses get and as bad as people keep tolerating by spending their money there.",LABEL_0,0.8095663785934448
quora,"Hey! I’m from Johor and currently living in Germany. I can tell you why it is considered “affordable” over here because your question was once my question. In Asia we don’t normally shop at branded shops because we have so many other choices, like boutiques, online shops etc, we have lots of local designer line which are TRULY affordable but the thing in Europe is that, they hardly have this kind of shops. They don’t shop this way. Europeans shop on a daily basis from the following retailers: H&M, Forever21, Zara, Mango, New Yorker, Espirit, TK Maxx, Pull&Bear, Bershka. All these brands are con Continue Reading",LABEL_0,0.5074396133422852
quora,"There’s good and bad. Fast fashion brands like H&M and Zara allow poorer folk to stay up to date with trends without spending so much money. People like me can’t pick up a new Rick Owens every fashion season. Because they’re not that expensive, you can easily grab a whole new wardrobe every season if you so wanted to. It also means you can use the rest of that dosh for some good statement pieces. There’s plenty of bad, though. The quality from H&M products is awful - they aren’t meant to be worn for more than one season unless they’re basics like shirts. Certain pieces, particularly footwear, fall apart super easily and destroy your feet. The culture of throwing out so much clothing is environmentally destructive. Fast fashion (although Zara is much more guilty of this) is also pretty much just about copying directly from designers as closely as legally possible, although you can argue that this is how all fashion works anyway. Finally, fast fashion does not create a culture where people actually place value in their clothing. I find it much better to have good quality, upper-middle fashion (if not full-on high fashion pieces) that look great, feel great and last forever. They stay with you and you become more particular about picking out clothes - you’ll avoid impulse buying things just because and you’ll learn to only get clothes that are worth it on you. It’s far better for crafting your own individual style when you have that kind of mindset. When it’s for simple basics then go ahead, do it. I buy plenty of H&M and Zara myself because I’m a poor fuck. However, when it comes to the statement pieces, clothes that actually need to last and things that generally matter to my look more (outerwear, jackets, footwear), I stay the fuck away. I mean, people always seem to forget that there are many, many places where you can buy second-hand clothes for cheap. If money is the problem I say that’s what you should do instead.",LABEL_0,0.9738844037055969
quora,"I love the brand. It’s one of the places I have been shopping for most of my wardrobe. I make minimum wage and go to college so I don’t have much to spend. I have tried thrifting, but since I’m an XS/0 it’s hard to find clothes that are in my size while I’m there. As long as I wash my H&M clothes on cold and low dry them, they have lasted for many years. I usually buy minimalist pieces rather than the flashy/trendy statement shirts unless they collaborated with an artist/show I like. Even then, my pieces from 2 years ago are still relevant in style today",LABEL_1,0.815133810043335
quora,"So today, my dad decided to take me for shopping as my birthday's almost knocking on my door! As we were window shopping in Westend Mall, I decided to check out the H&M store for the first time. I've never really been fond of fancy clothes and always end up buying boy's t shirts wherever I go and then when I've to go to a function, I cannot just find a suitable outfit to wear. Yeah, that's me! :P H&M as I checked the women's section stores more formal clothes than casual ones (I'm talking about the Westend Mall outlet). There were full sleeved shirts and blazers of numerous designs. I wanted something casual, to wear on my birthday and hence, finally ended up scanning the casual section of the store. Let me tell you, I'm not lean and lanky. When you're a foodie, you cannot help it though. Half the clothings in the casual & trendy section were either crop tops or so short that it would just hang till the edge of my hip. I raise one hand, and my bare stomach would be visible. Finally, after a thorough search, found 2 very decent looking tops which fortunately, fit me perfectly. Checked the price tags and found it to be extremely cheap as there's this 70% discount going on currently which didn't make me think twice and buy both of them. I got two 2299/— tops for only 450/— each. So yes, if you're looking for pocket friendly clothes to wear, then the store is for you. I didn't find anything odd with the clothing quality unlike the writers who've posted their views here. The quality is really good and I never wear anything that's not comfy. But here, I found the material to be really soothing and very comfy.",LABEL_1,0.7217081189155579
quora,I absolutely love H&M. Their clothing is trendy but timeless. I have clothes from them that I bought years ago and still wear today.,LABEL_1,0.9708245992660522
quora,"A fast fashion brand having stores everywhere and they tempt you to buy their monthly if not weekly Fashion/Trend crap. What do I think of them.. they are one brand of stores who found their niche among upper middle class people who would buy a or more pair(s) of trendy clothes every 2–3 months and eventually throw the old ones to make the space for new ones… “Affordable Fashion” is second thought that comes to my mind. I walk in these stores almost every weekend and after the initial impulsive purchases that I made finding the clothing to be affordable, I am no longer tempted or buy these on i Continue Reading",LABEL_0,0.9218308329582214
quora,"H&M’s quality are getting from bad to worse. Fabrics are getting thinner.. Design wise, i think they are alright. Some of the better quality ones like the Conscious Brand are higher in price. I prefer Zara to H&M.. Zara’s design and quality are much better..",LABEL_1,0.9584596753120422
quora,"It is a trendy brand, I’ve worn their stuff in the past and would probably shop there again. If i was looking for the specific style. I’ve had a sweater of theirs for 4 years and finally wore a hole under the arm.",LABEL_1,0.6174522042274475
quora,"H&M is a Swedish upmarket multinational company with branches worldwide. They stock quality products at realistic prices. H&M has some of the most affordable Fashionwear of any fast-fashion retailer. Its steady stream of new apparel truly never ceases to amaze me when we see how affordable they are in relation to how expensive they look.  H&M possesses a legacy of super stylish, best designs, affordable, trendy, and timeless products making them a reliable brand in the fashion segment. Phoenix Marketcity Pune has a huge H&M showroom that serves thousands of customers and makes them happy. Continue Reading",LABEL_1,0.9528135061264038
quora,"so i recently went to h&m for the first time & that too for buying my elder sister's clothes since her birthday was soon, i am a very picky person in terms of clothing so i can't really wear clothes that aren't comfortable to me. h&m always seemed like a fancy brand to me and it is…but the quality of the clothes are good too. i hate wearing full sleeves clothes (yeah i know that's weird but i can't help it) and thus i never bought a hoodie for myself, but when i saw a stranger things x h&m hoodie, i kept telling my sister about it since well i'm a huge stranger things fan. i bought it before l Continue Reading",LABEL_0,0.5753832459449768
quora,"The clothes at H&M are poor quality, have strange prints and images and no standard cuts and styles. Continue Reading",LABEL_0,0.9772922992706299
quora,"H&M or Hennes & Mauritz is a multinational company based in Sweden. It deals in fast-fashion for men, women, children and teenagers. It was established in 1947. H&M is the second largest clothing retailer in the world after Zara. H&M believes in sustainable fashion for everyone. Do you know that ‘Hennes’ in H&M stands for ‘Hers’ in Swedish? When H&M started out it was only selling clothes exclusively for women. In 1968 Hennes acquired a stockholm based apparel retailer Mauritz Widforss which led to inclusion of men’s apparel. That was the time when Hennes changed its name to Hennes and Mauritz Continue Reading",LABEL_0,0.6255645751953125
quora,"The production of the garments are outsourced to companies in countries where labor laws aren't strict or well developed. Many employees in those factories are severely underpaid and work in risky conditions, ensuring that the price you pay stays low. H&M made a statement a few years back stating that they will be working on improving employee conditions and wages in those factories but as they don't own the factories, we'll see how that develops. The materials that go into the garments also aren't high quality. Being fast fashion, the garments are made as quick as possible so they can be sold Continue Reading",LABEL_0,0.9698842167854309
